"","Sample","Chromosome","Start_UBR5","End_UBR5","Segment_Mean_UBR5","Start_MYC","End_MYC","Segment_Mean_MYC"
"1951","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C03_1513324","8",59420249,145072769,0.0023,59420249,145072769,0.0023
"1952","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C04_1513232","8",71307628,106840278,0.0107,114638468,145072769,-0.0011
"1953","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C05_1513246","8",94566121,102980362,0.7664,114638468,131954275,0.7641
"1954","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C06_1513326","8",87517040,119005464,3e-04,122048823,139242601,-8e-04
"1955","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C07_1513320","8",95960746,103182623,0.0938,122048823,139242601,0.1043
"1956","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C08_1513212","8",71307628,111279265,0.001,111288052,136825523,0.0041
"1957","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C09_1513336","8",101506363,111279265,-0.0028,111283031,136825523,-0.0142
"1958","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C10_1513236","8",39530780,102980362,-5e-04,102985207,142143283,0.001
"1959","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C11_1513214","8",39531260,141565045,0.0035,39531260,141565045,0.0035
"1960","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C12_1513178","8",39531510,128739928,-0.0035,39531510,128739928,-0.0035
"1961","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D01_1513190","8",77477303,111279265,0.5845,111288052,128735944,0.5821
"1962","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D02_1513308","8",71304199,141060634,0.0035,71304199,141060634,0.0035
"1963","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D03_1513166","8",71304199,135698904,-0.1023,71304199,135698904,-0.1023
"1964","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D04_1513174","8",40380111,114619207,0.0018,114638468,139242601,-1e-04
"1965","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D05_1513188","8",74419850,111279265,0.9628,127053773,128467310,0.845
"1966","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D06_1513322","8",59859688,111282417,0.0083,111288052,127933542,0.0055
"1967","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D07_1513256","8",53086835,111279265,-0.0875,111288052,127933542,-0.0851
"1968","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D08_1513206","8",99566015,103861770,0.0077,124406614,132787541,0.0334
"1969","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D09_1513182","8",92226829,103932253,0.6865,124011875,136625966,0.6737
"1970","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D10_1513248","8",13795675,140995610,1e-04,13795675,140995610,1e-04
"1971","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D11_1513196","8",74997895,113549495,-0.0399,113553196,141485958,0.0236
"1972","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_D12_1513220","8",71304199,111279265,-0.0055,111283031,141323326,-0.0024
"1973","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E01_1513268","8",101854616,104449428,0.702,127480829,130851559,-0.7334
"1974","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E02_1513266","8",39530780,111279265,0.003,111283031,145072769,0.002
"1975","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E03_1513296","8",67636256,111279265,0.0044,111288052,145072769,0.0075
"1976","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E04_1513194","8",95850445,140994810,0.0022,95850445,140994810,0.0022
"1977","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E05_1513172","8",95850445,111279265,0.146,114874204,139591259,0.1437
"1978","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E06_1513292","8",102045849,102587468,-0.001,119150615,135608540,-0.0082
"1979","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E07_1513330","8",101617168,116020279,0.3301,119150615,139242601,0.3192
"1980","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E08_1513318","8",39531496,111279265,0.0019,111291092,141338950,-3e-04
"1981","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E09_1513264","8",32834588,111279265,0.0017,126161769,140991267,0.0062
"1982","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E10_1513156","8",88917857,145072769,0.0015,88917857,145072769,0.0015
"1983","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E11_1513154","8",99301343,104401947,0.8081,113640051,131029772,0.8408
"1984","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_E12_1513186","8",71303987,134049596,-0.007,71303987,134049596,-0.007
"1985","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F01_1513328","8",71307628,111282417,0.3789,122827584,129127700,0.3571
"1986","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F02_1513272","8",57220239,106847912,9e-04,111288052,134046077,-0.0042
"1987","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F03_1513170","8",93634451,103456968,0.2711,122486276,134046077,0.2559
"1988","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F04_1513250","8",32834588,140762664,-0.0022,32834588,140762664,-0.0022
"1989","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F05_1513224","8",39527181,114475810,0.0403,119829169,133388071,0.2291
"1990","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F06_1513218","8",54298880,114619814,0.0019,122048823,145072769,0.0011
"1991","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F07_1513242","8",61184009,114622678,0.3391,122057671,130516876,0.3019
"1992","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F08_1513158","8",70048989,114619207,0.0013,114638558,145072769,8e-04
"1993","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F09_1513288","8",60610351,105866331,0.0919,119151486,140990814,0.1032
"1994","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F10_1513162","8",39530780,111279265,-0.0031,111288052,129481669,7e-04
"1995","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F11_1513230","8",63936953,106055486,0.0068,123168672,129481669,0.0081
"1996","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F12_1513226","8",96148735,103119494,0.0026,103123616,145072769,0.0032
"1997","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_G01_1513150","8",94548810,103119494,0.38,122852512,133634386,-0.0992
"1998","TITER_p_TCGASNP_227_228_N_GenomeWideSNP_6_B03_1151382","8",101617168,111279265,0.1486,122114475,145072769,0.1595
"1999","TITER_p_TCGASNP_227_228_N_GenomeWideSNP_6_B04_1151406","8",97920862,132787493,0.4142,97920862,132787493,0.4142
"2000","TITER_p_TCGASNP_227_228_N_GenomeWideSNP_6_C11_1151448","8",101617416,111279265,-0.0053,111288052,145072769,0.0054
"2001","TITER_p_TCGASNP_227_228_N_GenomeWideSNP_6_C12_1151460","8",39531260,111282050,3e-04,111283031,145072769,0.0025
"2002","TITER_p_TCGASNP_227_228_N_GenomeWideSNP_6_D09_1151338","8",97145393,115812578,0.1355,127612373,127753834,0.4108
"2003","TITER_p_TCGASNP_227_228_N_GenomeWideSNP_6_D10_1151394","8",43968905,111282237,-0.0279,117031264,145072769,-0.01
"2004","TITER_p_TCGASNP_227_228_N_GenomeWideSNP_6_F03_1151426","8",50837480,114622325,0.0089,114629254,141239137,-0.0059
"2005","TITER_p_TCGASNP_227_228_N_GenomeWideSNP_6_G11_1151346","8",16421186,136881227,-3e-04,16421186,136881227,-3e-04
"2006","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A02_735170","8",57463019,143616987,0.01,57463019,143616987,0.01
"2007","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A03_735080","8",53076057,111279265,0.0091,114628843,140748842,0.0097
"2008","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A04_735014","8",68788474,114622678,0.0206,114628773,140990666,0.0175
"2009","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A05_735120","8",97512602,114252237,0.0223,114853580,137811491,0.0111
"2010","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A06_735134","8",78884421,143217461,0.0254,78884421,143217461,0.0254
"2011","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A07_735116","8",94546864,108767560,0.3596,127615511,128744020,0.3556
"2012","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A08_735126","8",25126818,111282237,0.0033,111290954,145072769,0.0081
"2013","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A09_735006","8",39527181,137812394,0.0054,39527181,137812394,0.0054
"2014","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A10_735078","8",77681641,119139771,0.0068,124581353,136881227,0.0036
"2015","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A11_735188","8",39530780,127960475,0.007,39530780,127960475,0.007
"2016","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A12_735146","8",80280677,114622438,0.0084,114881573,140712108,0.0041
"2017","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B01_735184","8",71307628,145072769,0.0084,71307628,145072769,0.0084
"2018","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B02_735172","8",94546864,111282065,0.0025,111289023,128735944,-0.004
"2019","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B03_735012","8",94547543,106140869,-4e-04,114879450,131337384,6e-04
"2020","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B04_735182","8",57463019,127938112,-0.0084,57463019,127938112,-0.0084
"2021","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B05_735068","8",57463019,111282417,0.0026,111289023,132190597,8e-04
"2022","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B06_735144","8",101926433,102712670,0.8202,127663526,128109092,1.4317
"2023","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B07_735032","8",93515232,103932439,0.3438,114334926,128594681,0.3435
"2024","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B08_735148","8",95919610,104141558,-0.117,126566859,128689703,0.7821
"2025","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B09_735026","8",99924378,111282237,0.5578,113503968,128735944,1.0836
"2026","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B10_735098","8",94548810,106070923,0.1171,114626121,131707570,0.1195
"2027","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B11_735176","8",57478363,111282237,-9e-04,111288052,128742994,-0.0017
"2028","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_B12_735108","8",39530780,114619814,1e-04,114629502,140990814,0.0043
"2029","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C01_735156","8",94545481,105981374,0.0055,117534437,139591259,0.0017
"2030","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C02_735112","8",39527181,141564862,-7e-04,39527181,141564862,-7e-04
"2031","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C03_735192","8",71303903,111282237,0.0044,114650365,143217284,0.0026
"2032","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C04_735096","8",39512955,145072769,0.0031,39512955,145072769,0.0031
"2033","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C05_735060","8",82850932,111279265,0.0101,111288052,137810080,0.0078
"2034","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C06_735138","8",94546864,111282417,-0.0037,122048102,137297496,-9e-04
"2035","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C07_735174","8",71304199,143209006,5e-04,71304199,143209006,5e-04
"2036","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C08_735010","8",57468448,106846305,0.0043,114629502,140990666,0.005
"2037","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C09_735074","8",59052641,139591259,0.004,59052641,139591259,0.004
"2038","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C10_735088","8",40926161,111282237,0.0034,111288052,140994637,0.0062
"2039","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C11_735086","8",63936953,111279265,0.2504,111288052,134046077,0.2468
"2040","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C12_735072","8",94545887,108613128,-0.0278,114638468,145072769,-0.023
"2041","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D01_735128","8",97979322,102423489,0.5977,117929470,128735944,0.6837
"2042","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D02_735046","8",42252667,124743508,0.0295,124744478,141564139,0.0256
"2043","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D03_735066","8",96575273,111282852,0.0224,111283031,140991637,0.0243
"2044","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D04_735094","8",50126018,111282852,0.0089,111283031,141406880,0.0063
"2045","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D05_735100","8",93203564,111279265,0.8346,124858870,138713993,0.8466
"2046","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D06_735186","8",39531605,106432253,0.0077,114638468,136825043,0.0048
"2047","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D07_735016","8",5721181,145072769,0.0064,5721181,145072769,0.0064
"2048","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D08_735122","8",39530780,106055486,0.0924,122049128,145072769,0.0983
"2049","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D09_735160","8",60095309,111279265,0.11,114638468,128098668,0.1211
"2050","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D10_735180","8",47292725,144693741,0.4387,47292725,144693741,0.4387
"2051","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D11_735190","8",71304266,128744020,0.0066,71304266,128744020,0.0066
"2052","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_D12_735130","8",94545887,111279265,0.3561,114638468,128744020,0.3523
"2053","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E01_735062","8",40926161,138127965,0.0056,40926161,138127965,0.0056
"2054","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E04_735076","8",46504606,111282417,0.0039,111288052,145072769,0.0083
"2055","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E05_735020","8",85835276,111279265,0.0086,111288052,128735944,0.0069
"2056","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E06_735110","8",25126641,114619814,0.0092,114638468,145072769,0.0045
"2057","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E07_735114","8",39527181,111282852,0.0053,114638468,145072769,0.0085
"2058","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E08_735064","8",77681641,111282417,0.01,111283031,145072769,0.0068
"2059","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E09_735140","8",57025292,102980362,0.0059,111283031,141239137,0.0054
"2060","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E10_735154","8",71307628,114619814,0.0121,114638468,141005805,0.0068
"2061","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E11_735030","8",96341332,106055486,0.0127,122050320,145072769,0.006
"2062","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_E12_735044","8",94545887,114619814,0.0055,114629502,143616987,0.0107
"2063","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F01_735050","8",74419850,141327635,0.0046,74419850,141327635,0.0046
"2064","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F02_735008","8",84358447,140991637,0.0094,84358447,140991637,0.0094
"2065","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F03_735036","8",89851002,105533063,0.2853,126727908,128500745,0.3569
"2066","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F04_735118","8",98102742,111279265,0.2727,119150615,128731647,0.2776
"2067","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F05_735040","8",101617168,105931471,0.3254,106376456,137944588,0.3215
"2068","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F06_735124","8",16166714,114619814,0.0099,114638468,145072769,0.0058
"2069","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F07_735178","8",43899595,111279265,1.0532,111288052,143222462,1.0539
"2070","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F08_735142","8",95085479,108704737,0.5999,117417866,131561922,0.5917
"2071","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F09_735164","8",78276379,111282417,-0.0346,117534437,141390013,-0.0439
"2072","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F11_735196","8",57481249,136665653,0.3352,57481249,136665653,0.3352
"2073","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F12_735104","8",46000692,145072769,0.3917,46000692,145072769,0.3917
"2074","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G01_735168","8",57220239,102980362,-0.0088,111288052,142047413,-7e-04
"2075","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G02_735084","8",39530780,145072769,-0.2865,39530780,145072769,-0.2865
"2076","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G03_735058","8",66922980,143616987,0.0544,66922980,143616987,0.0544
"2077","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G04_735070","8",77844408,108176495,0.1112,124581353,129752889,0.7532
"2078","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G05_735028","8",57025292,111279123,0.0067,117596734,133157766,0.0012
"2079","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G06_735106","8",95107274,102980362,0.2464,102985207,139591259,0.2466
"2080","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G07_735162","8",67649503,143616987,0.0076,67649503,143616987,0.0076
"2081","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G08_735052","8",71307628,111282237,0.0143,111283031,140991101,0.0142
"2082","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G10_735150","8",89851002,143905656,0.0109,89851002,143905656,0.0109
"2083","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G11_735166","8",101617168,145072769,0.0056,101617168,145072769,0.0056
"2084","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G12_735092","8",62785856,111282237,0.0091,111283031,130835623,0.004
"2085","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H01_735022","8",84358447,111282237,0.0075,111288052,145072769,0.0109
"2086","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H02_735024","8",25126554,136665653,0.0074,25126554,136665653,0.0074
"2087","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H03_735152","8",39530780,141404226,0.007,39530780,141404226,0.007
"2088","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H04_735034","8",50126018,145072769,0.0083,50126018,145072769,0.0083
"2089","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H05_735042","8",94282899,103025766,0.4867,111288052,129447321,0.5197
"2090","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H06_735056","8",101506534,111279265,0.4359,122060203,137925818,0.4046
"2091","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H07_735082","8",94589047,107434227,0.593,112252349,131400202,0.6071
"2092","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H08_735132","8",99593475,114619814,0.0779,114638468,145072769,0.081
"2093","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H09_735102","8",83215325,106840278,0.1103,122992738,138209421,0.1107
"2094","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H10_735054","8",94545887,106465436,0.0184,114638468,142124760,0.0149
"2095","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H11_735194","8",64344946,114986956,0.3757,114987122,145011781,0.5867
"2096","URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H12_735038","8",39530780,111282852,-0.0063,111288052,145072769,-0.0077
"2097","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_A10_787634","8",84358566,111282417,0.0116,111288052,139591259,0.0152
"2098","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_A11_787524","8",39538338,145072769,0.0181,39538338,145072769,0.0181
"2099","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_A12_787608","8",46634473,111279265,0.0154,125617084,128735944,0.0173
"2100","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B01_787488","8",72719361,102980362,0.0357,114665177,136825354,0.0336
"2101","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B02_787472","8",99208945,106585726,0.188,126479247,129511191,-0.056
"2102","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B03_787522","8",84358566,145072769,0.0171,84358566,145072769,0.0171
"2103","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B04_787456","8",99779711,111279265,0.0863,111288052,128020371,0.0985
"2104","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B05_787564","8",84358447,111282852,0.0198,111283031,143882770,0.0145
"2105","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B06_787606","8",82388194,145072769,0.0145,82388194,145072769,0.0145
"2106","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B08_787480","8",46615926,111282065,0.6388,116861572,128423538,0.6549
"2107","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B09_787584","8",84356431,107947075,0.0801,114638468,141348799,0.0894
"2108","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B10_787596","8",84358447,111282237,0.0138,114638558,140731571,0.0169
"2109","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D01_787632","8",96857977,110987812,0.6239,122503654,128744020,0.6602
"2110","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D02_787546","8",95255792,106847912,0.8275,111288052,139591259,0.8247
"2111","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D04_787576","8",57858719,111279265,0.0133,111288052,140991025,0.0168
"2112","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D05_787476","8",94566121,103116779,0.8942,122487494,138476057,0.9022
"2113","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D06_787586","8",67636256,141561434,0.0104,67636256,141561434,0.0104
"2114","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D07_787494","8",66714719,111279265,0.0101,111288052,145072769,0.0131
"2115","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D08_787536","8",84358447,111282237,0.0174,111288052,141323295,0.0181
"2116","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D09_787468","8",95163235,104821909,0.7123,116888874,135373489,0.3168
"2117","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D10_787616","8",46634473,111282237,0.0178,111283031,145072769,0.0121
"2118","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D11_787542","8",84358447,145072769,0.0116,84358447,145072769,0.0116
"2119","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D12_787540","8",84358447,145072769,0.0158,84358447,145072769,0.0158
"2120","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F02_787544","8",36220823,111282237,0.0164,111288052,143217232,0.0167
"2121","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F03_787580","8",84358447,108230433,0.2065,119008925,140265395,0.4419
"2122","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F04_787556","8",57858719,108767560,-0.0194,108774669,145072769,-0.027
"2123","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F05_787566","8",88248600,103025453,0.6485,114629217,141310438,0.6625
"2124","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F06_787604","8",78460488,111282417,0.0182,114638468,145072769,0.0091
"2125","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F07_787550","8",67636256,111279265,0.1385,127441520,137810080,0.1485
"2126","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F08_787600","8",94564122,111282417,1.5141,119150615,143217461,1.4966
"2127","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F09_787568","8",90352031,105248880,0.0981,114638468,128735944,0.2121
"2128","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F10_787486","8",39530780,111282441,0.0175,119150615,144376985,0.0118
"2129","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F11_787638","8",92737397,106847912,0.5337,125181503,139100860,0.51
"2130","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_F12_787636","8",89885310,111279265,0.7617,122057628,128082343,0.5339
"2131","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_G01_787490","8",39530780,145072769,0.02,39530780,145072769,0.02
"2132","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_G02_787526","8",71307628,140770704,0.0171,71307628,140770704,0.0171
"2133","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_G03_787462","8",70128163,103431897,0.0571,114622258,137577096,0.0664
"2134","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_G04_787528","8",67636256,111282852,0.0212,127714525,129630997,0.0421
"2135","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_G05_787552","8",12702326,111282852,0.0132,111288052,141338950,0.013
"2136","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_G06_787450","8",94545887,111279123,0.0136,114638468,139141133,0.0176
"2137","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_G07_787458","8",84358566,111282852,0.0102,122058035,136810628,0.0204
"2138","USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_H02_787620","8",100884267,102618912,1.7441,127041601,128082343,1.7946
